Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,date
75497.0,"$50,000 under $75,000",193.0,165.0,366.0,166.0,7452.0,917.0,2011-04-01
75497.0,"$75,000 under $100,000",132.0,155.0,357.0,142.0,8242.0,1116.0,2011-04-01
75497.0,"$100,000 under $200,000",126.0,374.0,850.0,294.0,12477.0,2102.0,2011-04-01
75497.0,"$200,000 or more",50.0,301.0,335.0,314.0,13362.0,3079.0,2011-04-01
75501.0,"$1 under $25,000",7462.0,227.0,411.0,356.0,16926.0,1441.0,2011-04-01
75501.0,"$25,000 under $50,000",3552.0,687.0,1554.0,1257.0,64235.0,6296.0,2011-04-01
75501.0,"$50,000 under $75,000",1752.0,1027.0,2265.0,1782.0,70320.0,8558.0,2011-04-01
75501.0,"$75,000 under $100,000",965.0,873.0,2043.0,1762.0,60152.0,7951.0,2011-04-01
75501.0,"$100,000 under $200,000",744.0,1191.0,2592.0,2678.0,75492.0,13036.0,2011-04-01
75501.0,"$200,000 or more",74.0,247.0,393.0,749.0,21603.0,5484.0,2011-04-01
75503.0,"$1 under $25,000",4182.0,569.0,624.0,390.0,10198.0,897.0,2011-04-01
75503.0,"$25,000 under $50,000",2435.0,1126.0,1785.0,1258.0,47927.0,5073.0,2011-04-01
75503.0,"$50,000 under $75,000",1533.0,1589.0,2687.0,1910.0,61663.0,7695.0,2011-04-01
75503.0,"$75,000 under $100,000",1024.0,1658.0,2823.0,2145.0,63452.0,8449.0,2011-04-01
75503.0,"$100,000 under $200,000",1328.0,4048.0,6054.0,5773.0,135925.0,23222.0,2011-04-01
75503.0,"$200,000 or more",546.0,4527.0,4901.0,9091.0,249720.0,63832.0,2011-04-01
75550.0,"$1 under $25,000",175.0,0.0,63.0,0.0,351.0,33.0,2011-04-01
75550.0,"$25,000 under $50,000",105.0,27.0,0.0,54.0,1805.0,176.0,2011-04-01
75550.0,"$50,000 under $75,000",71.0,0.0,0.0,0.0,5181.0,839.0,2011-04-01
75550.0,"$75,000 under $100,000",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75550.0,"$100,000 under $200,000",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75550.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75551.0,"$1 under $25,000",2109.0,104.0,193.0,193.0,4805.0,420.0,2011-04-01
75551.0,"$25,000 under $50,000",1051.0,163.0,358.0,482.0,19316.0,1960.0,2011-04-01
75551.0,"$50,000 under $75,000",650.0,253.0,597.0,646.0,26144.0,3191.0,2011-04-01
75551.0,"$75,000 under $100,000",389.0,314.0,660.0,708.0,23953.0,3132.0,2011-04-01
75551.0,"$100,000 under $200,000",377.0,517.0,921.0,1487.0,37508.0,6292.0,2011-04-01
75551.0,"$200,000 or more",51.0,241.0,280.0,721.0,14983.0,3385.0,2011-04-01
75554.0,"$1 under $25,000",296.0,0.0,0.0,64.0,836.0,74.0,2011-04-01
75554.0,"$25,000 under $50,000",202.0,74.0,187.0,0.0,3902.0,395.0,2011-04-01
75554.0,"$50,000 under $75,000",113.0,0.0,0.0,0.0,4612.0,547.0,2011-04-01
75554.0,"$75,000 under $100,000",61.0,52.0,149.0,163.0,3623.0,466.0,2011-04-01
75554.0,"$100,000 under $200,000",41.0,0.0,0.0,0.0,4678.0,903.0,2011-04-01
75554.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75555.0,"$1 under $25,000",241.0,0.0,0.0,0.0,520.0,50.0,2011-04-01
75555.0,"$25,000 under $50,000",162.0,0.0,0.0,104.0,2972.0,297.0,2011-04-01
75555.0,"$50,000 under $75,000",82.0,80.0,236.0,0.0,3033.0,343.0,2011-04-01
75555.0,"$75,000 under $100,000",53.0,0.0,0.0,212.0,3268.0,427.0,2011-04-01
75555.0,"$100,000 under $200,000",43.0,48.0,128.0,0.0,4595.0,822.0,2011-04-01
75555.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75556.0,"$1 under $25,000",224.0,0.0,0.0,0.0,576.0,53.0,2011-04-01
75556.0,"$25,000 under $50,000",129.0,0.0,0.0,129.0,2307.0,222.0,2011-04-01
75556.0,"$50,000 under $75,000",73.0,48.0,146.0,0.0,2688.0,317.0,2011-04-01
75556.0,"$75,000 under $100,000",51.0,0.0,0.0,0.0,3134.0,407.0,2011-04-01
75556.0,"$100,000 under $200,000",43.0,49.0,88.0,225.0,5399.0,1050.0,2011-04-01
75556.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75558.0,"$1 under $25,000",243.0,37.0,0.0,0.0,562.0,47.0,2011-04-01
75558.0,"$25,000 under $50,000",165.0,0.0,258.0,0.0,2665.0,247.0,2011-04-01
75558.0,"$50,000 under $75,000",91.0,81.0,0.0,222.0,3550.0,418.0,2011-04-01
75558.0,"$75,000 under $100,000",52.0,0.0,180.0,0.0,3347.0,435.0,2011-04-01
75558.0,"$100,000 under $200,000",48.0,79.0,0.0,212.0,5508.0,1062.0,2011-04-01
75558.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75559.0,"$1 under $25,000",1065.0,50.0,109.0,78.0,2508.0,222.0,2011-04-01
75559.0,"$25,000 under $50,000",674.0,89.0,211.0,188.0,12691.0,1312.0,2011-04-01
75559.0,"$50,000 under $75,000",354.0,97.0,254.0,203.0,14505.0,1776.0,2011-04-01
75559.0,"$75,000 under $100,000",187.0,114.0,213.0,252.0,11429.0,1497.0,2011-04-01
75559.0,"$100,000 under $200,000",160.0,209.0,460.0,742.0,15247.0,2512.0,2011-04-01
75559.0,"$200,000 or more",24.0,0.0,0.0,0.0,7362.0,1821.0,2011-04-01
75560.0,"$1 under $25,000",219.0,0.0,0.0,0.0,416.0,37.0,2011-04-01
75560.0,"$25,000 under $50,000",139.0,0.0,0.0,0.0,2464.0,237.0,2011-04-01
75560.0,"$50,000 under $75,000",55.0,75.0,241.0,153.0,2314.0,299.0,2011-04-01
75560.0,"$75,000 under $100,000",24.0,0.0,0.0,0.0,1486.0,195.0,2011-04-01
75560.0,"$100,000 under $200,000",22.0,0.0,0.0,0.0,2229.0,379.0,2011-04-01
75560.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75561.0,"$1 under $25,000",1049.0,0.0,0.0,0.0,2564.0,234.0,2011-04-01
75561.0,"$25,000 under $50,000",626.0,129.0,252.0,197.0,11973.0,1232.0,2011-04-01
75561.0,"$50,000 under $75,000",381.0,122.0,295.0,272.0,15392.0,1925.0,2011-04-01
75561.0,"$75,000 under $100,000",203.0,119.0,284.0,251.0,12801.0,1692.0,2011-04-01
75561.0,"$100,000 under $200,000",149.0,250.0,534.0,627.0,17001.0,3091.0,2011-04-01
75561.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75563.0,"$1 under $25,000",761.0,0.0,0.0,0.0,1533.0,138.0,2011-04-01
75563.0,"$25,000 under $50,000",425.0,105.0,180.0,199.0,8177.0,873.0,2011-04-01
75563.0,"$50,000 under $75,000",254.0,75.0,125.0,258.0,10435.0,1310.0,2011-04-01
75563.0,"$75,000 under $100,000",158.0,82.0,238.0,267.0,9776.0,1290.0,2011-04-01
75563.0,"$100,000 under $200,000",113.0,152.0,369.0,454.0,14495.0,2796.0,2011-04-01
75563.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75566.0,"$1 under $25,000",155.0,0.0,0.0,0.0,464.0,50.0,2011-04-01
75566.0,"$25,000 under $50,000",82.0,29.0,0.0,52.0,1334.0,132.0,2011-04-01
75566.0,"$50,000 under $75,000",69.0,0.0,0.0,0.0,3676.0,519.0,2011-04-01
75566.0,"$75,000 under $100,000",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75566.0,"$100,000 under $200,000",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75566.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75567.0,"$1 under $25,000",577.0,0.0,143.0,0.0,1672.0,156.0,2011-04-01
75567.0,"$25,000 under $50,000",414.0,74.0,0.0,141.0,7708.0,766.0,2011-04-01
75567.0,"$50,000 under $75,000",273.0,61.0,145.0,149.0,11085.0,1313.0,2011-04-01
75567.0,"$75,000 under $100,000",142.0,87.0,273.0,150.0,8489.0,1047.0,2011-04-01
75567.0,"$100,000 under $200,000",105.0,136.0,325.0,193.0,12526.0,2368.0,2011-04-01
75567.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75568.0,"$1 under $25,000",592.0,0.0,0.0,0.0,1479.0,131.0,2011-04-01
75568.0,"$25,000 under $50,000",295.0,77.0,189.0,173.0,5290.0,534.0,2011-04-01
75568.0,"$50,000 under $75,000",150.0,49.0,211.0,148.0,5919.0,724.0,2011-04-01
75568.0,"$75,000 under $100,000",79.0,57.0,0.0,69.0,4730.0,603.0,2011-04-01
75568.0,"$100,000 under $200,000",79.0,100.0,193.0,225.0,7970.0,1398.0,2011-04-01
75568.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75569.0,"$1 under $25,000",760.0,0.0,0.0,0.0,2178.0,190.0,2011-04-01
75569.0,"$25,000 under $50,000",475.0,144.0,336.0,167.0,8913.0,911.0,2011-04-01
75569.0,"$50,000 under $75,000",185.0,101.0,242.0,132.0,7791.0,1005.0,2011-04-01
75569.0,"$75,000 under $100,000",93.0,70.0,168.0,114.0,5973.0,850.0,2011-04-01
75569.0,"$100,000 under $200,000",89.0,213.0,343.0,403.0,13102.0,2785.0,2011-04-01
75569.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75570.0,"$1 under $25,000",1654.0,88.0,138.0,123.0,4127.0,381.0,2011-04-01
75570.0,"$25,000 under $50,000",1045.0,183.0,434.0,363.0,20366.0,2110.0,2011-04-01
75570.0,"$50,000 under $75,000",624.0,255.0,599.0,454.0,25670.0,3256.0,2011-04-01
75570.0,"$75,000 under $100,000",350.0,231.0,547.0,656.0,21986.0,2946.0,2011-04-01
75570.0,"$100,000 under $200,000",287.0,343.0,849.0,860.0,28134.0,4805.0,2011-04-01
75570.0,"$200,000 or more",31.0,117.0,0.0,421.0,15250.0,2539.0,2011-04-01
75571.0,"$1 under $25,000",528.0,0.0,0.0,0.0,1241.0,108.0,2011-04-01
75571.0,"$25,000 under $50,000",301.0,97.0,205.0,206.0,5317.0,500.0,2011-04-01
75571.0,"$50,000 under $75,000",151.0,62.0,167.0,160.0,6157.0,745.0,2011-04-01
75571.0,"$75,000 under $100,000",90.0,44.0,140.0,105.0,5433.0,694.0,2011-04-01
75571.0,"$100,000 under $200,000",77.0,100.0,242.0,236.0,8954.0,1669.0,2011-04-01
75571.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75572.0,"$1 under $25,000",721.0,29.0,0.0,0.0,1675.0,149.0,2011-04-01
75572.0,"$25,000 under $50,000",403.0,64.0,239.0,205.0,7604.0,787.0,2011-04-01
75572.0,"$50,000 under $75,000",211.0,68.0,189.0,188.0,8469.0,1027.0,2011-04-01
75572.0,"$75,000 under $100,000",128.0,66.0,187.0,145.0,8131.0,1117.0,2011-04-01
75572.0,"$100,000 under $200,000",108.0,120.0,267.0,332.0,12366.0,2230.0,2011-04-01
75572.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75574.0,"$1 under $25,000",300.0,0.0,0.0,0.0,705.0,63.0,2011-04-01
75574.0,"$25,000 under $50,000",178.0,0.0,125.0,88.0,3410.0,350.0,2011-04-01
75574.0,"$50,000 under $75,000",133.0,81.0,0.0,0.0,5497.0,671.0,2011-04-01
75574.0,"$75,000 under $100,000",68.0,0.0,259.0,130.0,4273.0,551.0,2011-04-01
75574.0,"$100,000 under $200,000",55.0,47.0,0.0,0.0,4873.0,803.0,2011-04-01
75574.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75601.0,"$1 under $25,000",2820.0,235.0,381.0,246.0,6767.0,572.0,2011-04-01
75601.0,"$25,000 under $50,000",1508.0,532.0,1003.0,762.0,26081.0,2546.0,2011-04-01
75601.0,"$50,000 under $75,000",813.0,677.0,1254.0,943.0,32628.0,4009.0,2011-04-01
75601.0,"$75,000 under $100,000",513.0,755.0,1350.0,1135.0,30861.0,4181.0,2011-04-01
75601.0,"$100,000 under $200,000",513.0,1394.0,1951.0,2010.0,52840.0,9183.0,2011-04-01
75601.0,"$200,000 or more",165.0,1126.0,1395.0,2810.0,64301.0,17004.0,2011-04-01
75602.0,"$1 under $25,000",5075.0,158.0,349.0,254.0,9733.0,798.0,2011-04-01
75602.0,"$25,000 under $50,000",2337.0,355.0,718.0,831.0,35232.0,3007.0,2011-04-01
75602.0,"$50,000 under $75,000",901.0,402.0,878.0,938.0,33377.0,3797.0,2011-04-01
75602.0,"$75,000 under $100,000",396.0,323.0,787.0,760.0,24058.0,3159.0,2011-04-01
75602.0,"$100,000 under $200,000",352.0,714.0,1731.0,1265.0,35444.0,6060.0,2011-04-01
75602.0,"$200,000 or more",76.0,308.0,683.0,1273.0,26474.0,7046.0,2011-04-01
75603.0,"$1 under $25,000",1022.0,123.0,181.0,128.0,2404.0,214.0,2011-04-01
75603.0,"$25,000 under $50,000",615.0,193.0,484.0,448.0,11162.0,1110.0,2011-04-01
75603.0,"$50,000 under $75,000",394.0,261.0,694.0,533.0,15597.0,1926.0,2011-04-01
75603.0,"$75,000 under $100,000",237.0,239.0,559.0,468.0,14408.0,1966.0,2011-04-01
75603.0,"$100,000 under $200,000",243.0,507.0,907.0,796.0,24172.0,4142.0,2011-04-01
75603.0,"$200,000 or more",41.0,177.0,340.0,504.0,16320.0,4455.0,2011-04-01
75604.0,"$1 under $25,000",5627.0,350.0,625.0,444.0,13778.0,1194.0,2011-04-01
75604.0,"$25,000 under $50,000",3207.0,800.0,1660.0,1150.0,58026.0,5745.0,2011-04-01
75604.0,"$50,000 under $75,000",1747.0,1139.0,2283.0,1960.0,70109.0,8378.0,2011-04-01
75604.0,"$75,000 under $100,000",1049.0,1375.0,2762.0,1949.0,63682.0,8352.0,2011-04-01
75604.0,"$100,000 under $200,000",1007.0,2344.0,4123.0,3809.0,103716.0,18154.0,2011-04-01
75604.0,"$200,000 or more",294.0,1863.0,2341.0,6653.0,136331.0,38827.0,2011-04-01
75605.0,"$1 under $25,000",4693.0,685.0,1155.0,718.0,12782.0,1138.0,2011-04-01
75605.0,"$25,000 under $50,000",2923.0,1365.0,2277.0,1561.0,56618.0,5938.0,2011-04-01
75605.0,"$50,000 under $75,000",1907.0,1817.0,3668.0,2434.0,77058.0,9772.0,2011-04-01
75605.0,"$75,000 under $100,000",1383.0,2076.0,4103.0,3135.0,84730.0,11371.0,2011-04-01
75605.0,"$100,000 under $200,000",1672.0,4455.0,7800.0,7587.0,173074.0,30006.0,2011-04-01
75605.0,"$200,000 or more",565.0,3723.0,4676.0,10106.0,241683.0,66336.0,2011-04-01
75630.0,"$1 under $25,000",435.0,34.0,0.0,0.0,846.0,73.0,2011-04-01
75630.0,"$25,000 under $50,000",270.0,61.0,366.0,215.0,5273.0,560.0,2011-04-01
75630.0,"$50,000 under $75,000",143.0,52.0,0.0,0.0,5767.0,745.0,2011-04-01
75630.0,"$75,000 under $100,000",95.0,52.0,155.0,153.0,5764.0,806.0,2011-04-01
75630.0,"$100,000 under $200,000",68.0,98.0,197.0,123.0,8198.0,1361.0,2011-04-01
75630.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75631.0,"$1 under $25,000",396.0,0.0,0.0,0.0,959.0,89.0,2011-04-01
75631.0,"$25,000 under $50,000",256.0,40.0,234.0,122.0,4524.0,414.0,2011-04-01
75631.0,"$50,000 under $75,000",174.0,40.0,0.0,142.0,7068.0,841.0,2011-04-01
75631.0,"$75,000 under $100,000",123.0,52.0,164.0,158.0,7598.0,985.0,2011-04-01
75631.0,"$100,000 under $200,000",162.0,214.0,568.0,547.0,20510.0,4044.0,2011-04-01
75631.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75633.0,"$1 under $25,000",2403.0,135.0,245.0,179.0,5842.0,525.0,2011-04-01
75633.0,"$25,000 under $50,000",1480.0,289.0,688.0,756.0,27098.0,2721.0,2011-04-01
75633.0,"$50,000 under $75,000",910.0,362.0,930.0,958.0,36166.0,4369.0,2011-04-01
75633.0,"$75,000 under $100,000",630.0,384.0,1062.0,1153.0,38628.0,5079.0,2011-04-01
75633.0,"$100,000 under $200,000",730.0,891.0,2016.0,2537.0,74966.0,12968.0,2011-04-01
75633.0,"$200,000 or more",149.0,508.0,489.0,2161.0,62315.0,14275.0,2011-04-01
75638.0,"$1 under $25,000",1149.0,21.0,0.0,0.0,2509.0,212.0,2011-04-01
75638.0,"$25,000 under $50,000",597.0,65.0,250.0,269.0,10574.0,1037.0,2011-04-01
75638.0,"$50,000 under $75,000",312.0,87.0,191.0,254.0,13006.0,1629.0,2011-04-01
75638.0,"$75,000 under $100,000",164.0,76.0,176.0,206.0,10613.0,1444.0,2011-04-01
75638.0,"$100,000 under $200,000",149.0,235.0,341.0,608.0,23053.0,5191.0,2011-04-01
75638.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75639.0,"$1 under $25,000",464.0,0.0,0.0,0.0,1098.0,93.0,2011-04-01
75639.0,"$25,000 under $50,000",310.0,42.0,309.0,127.0,5681.0,530.0,2011-04-01
75639.0,"$50,000 under $75,000",198.0,47.0,0.0,220.0,8041.0,979.0,2011-04-01
75639.0,"$75,000 under $100,000",99.0,48.0,177.0,177.0,6188.0,835.0,2011-04-01
75639.0,"$100,000 under $200,000",119.0,129.0,345.0,509.0,18271.0,3983.0,2011-04-01
75639.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75640.0,"$1 under $25,000",761.0,36.0,0.0,69.0,1719.0,155.0,2011-04-01
75640.0,"$25,000 under $50,000",475.0,136.0,491.0,194.0,8972.0,897.0,2011-04-01
75640.0,"$50,000 under $75,000",306.0,187.0,481.0,285.0,12421.0,1450.0,2011-04-01
75640.0,"$75,000 under $100,000",221.0,207.0,593.0,266.0,13783.0,1801.0,2011-04-01
75640.0,"$100,000 under $200,000",206.0,336.0,1067.0,858.0,19881.0,3368.0,2011-04-01
75640.0,"$200,000 or more",26.0,61.0,0.0,0.0,7084.0,1740.0,2011-04-01
75643.0,"$1 under $25,000",318.0,31.0,0.0,82.0,630.0,61.0,2011-04-01
75643.0,"$25,000 under $50,000",208.0,0.0,0.0,0.0,3824.0,378.0,2011-04-01
75643.0,"$50,000 under $75,000",134.0,72.0,345.0,113.0,5357.0,656.0,2011-04-01
75643.0,"$75,000 under $100,000",92.0,0.0,0.0,0.0,5732.0,761.0,2011-04-01
75643.0,"$100,000 under $200,000",88.0,82.0,246.0,286.0,11086.0,2078.0,2011-04-01
75643.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75644.0,"$1 under $25,000",2218.0,273.0,340.0,203.0,4889.0,447.0,2011-04-01
75644.0,"$25,000 under $50,000",1163.0,310.0,598.0,420.0,20531.0,2015.0,2011-04-01
75644.0,"$50,000 under $75,000",732.0,434.0,830.0,659.0,29202.0,3481.0,2011-04-01
75644.0,"$75,000 under $100,000",361.0,338.0,700.0,714.0,22394.0,2903.0,2011-04-01
75644.0,"$100,000 under $200,000",337.0,568.0,1494.0,1139.0,33509.0,5478.0,2011-04-01
75644.0,"$200,000 or more",52.0,196.0,0.0,482.0,23540.0,6525.0,2011-04-01
75645.0,"$1 under $25,000",1513.0,124.0,224.0,99.0,3238.0,290.0,2011-04-01
75645.0,"$25,000 under $50,000",907.0,291.0,566.0,433.0,16468.0,1688.0,2011-04-01
75645.0,"$50,000 under $75,000",598.0,336.0,818.0,614.0,23608.0,2802.0,2011-04-01
75645.0,"$75,000 under $100,000",379.0,426.0,899.0,681.0,23141.0,2990.0,2011-04-01
75645.0,"$100,000 under $200,000",329.0,617.0,1433.0,1056.0,32654.0,5443.0,2011-04-01
75645.0,"$200,000 or more",53.0,179.0,302.0,372.0,14746.0,3574.0,2011-04-01
75647.0,"$1 under $25,000",2384.0,126.0,265.0,203.0,5675.0,504.0,2011-04-01
75647.0,"$25,000 under $50,000",1350.0,300.0,623.0,571.0,24822.0,2545.0,2011-04-01
75647.0,"$50,000 under $75,000",785.0,465.0,977.0,794.0,30961.0,3693.0,2011-04-01
75647.0,"$75,000 under $100,000",488.0,385.0,893.0,598.0,30391.0,3998.0,2011-04-01
75647.0,"$100,000 under $200,000",446.0,782.0,1596.0,1268.0,44371.0,7527.0,2011-04-01
75647.0,"$200,000 or more",90.0,411.0,579.0,1292.0,35905.0,10044.0,2011-04-01
75650.0,"$1 under $25,000",1391.0,111.0,193.0,120.0,3387.0,291.0,2011-04-01
75650.0,"$25,000 under $50,000",832.0,274.0,669.0,339.0,15093.0,1502.0,2011-04-01
75650.0,"$50,000 under $75,000",612.0,307.0,820.0,524.0,24288.0,2861.0,2011-04-01
75650.0,"$75,000 under $100,000",427.0,491.0,1212.0,812.0,25584.0,3180.0,2011-04-01
75650.0,"$100,000 under $200,000",510.0,1121.0,2554.0,1835.0,51498.0,8737.0,2011-04-01
75650.0,"$200,000 or more",112.0,511.0,991.0,1286.0,32610.0,8501.0,2011-04-01
75651.0,"$1 under $25,000",361.0,0.0,0.0,0.0,741.0,67.0,2011-04-01
75651.0,"$25,000 under $50,000",217.0,62.0,247.0,135.0,3965.0,384.0,2011-04-01
75651.0,"$50,000 under $75,000",147.0,40.0,0.0,107.0,5759.0,660.0,2011-04-01
75651.0,"$75,000 under $100,000",106.0,69.0,282.0,138.0,6471.0,795.0,2011-04-01
75651.0,"$100,000 under $200,000",93.0,149.0,380.0,257.0,10072.0,1798.0,2011-04-01
75651.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75652.0,"$1 under $25,000",2205.0,97.0,159.0,178.0,5033.0,450.0,2011-04-01
75652.0,"$25,000 under $50,000",1330.0,289.0,619.0,435.0,23291.0,2259.0,2011-04-01
75652.0,"$50,000 under $75,000",714.0,279.0,577.0,643.0,28738.0,3499.0,2011-04-01
75652.0,"$75,000 under $100,000",462.0,291.0,866.0,792.0,28360.0,3724.0,2011-04-01
75652.0,"$100,000 under $200,000",371.0,556.0,1413.0,1332.0,39033.0,6707.0,2011-04-01
75652.0,"$200,000 or more",91.0,357.0,586.0,998.0,28969.0,7572.0,2011-04-01
75654.0,"$1 under $25,000",1968.0,115.0,233.0,218.0,4450.0,384.0,2011-04-01
75654.0,"$25,000 under $50,000",1277.0,279.0,512.0,527.0,21165.0,1926.0,2011-04-01
75654.0,"$50,000 under $75,000",659.0,269.0,549.0,661.0,25970.0,2931.0,2011-04-01
75654.0,"$75,000 under $100,000",418.0,347.0,685.0,884.0,25599.0,3325.0,2011-04-01
75654.0,"$100,000 under $200,000",397.0,597.0,1265.0,1398.0,40543.0,6851.0,2011-04-01
75654.0,"$200,000 or more",78.0,244.0,278.0,658.0,29974.0,5236.0,2011-04-01
75656.0,"$1 under $25,000",880.0,0.0,0.0,55.0,1973.0,172.0,2011-04-01
75656.0,"$25,000 under $50,000",492.0,99.0,254.0,179.0,8918.0,867.0,2011-04-01
75656.0,"$50,000 under $75,000",279.0,80.0,173.0,236.0,11205.0,1293.0,2011-04-01
75656.0,"$75,000 under $100,000",178.0,62.0,201.0,188.0,10967.0,1417.0,2011-04-01
75656.0,"$100,000 under $200,000",133.0,170.0,542.0,391.0,15357.0,2736.0,2011-04-01
75656.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75657.0,"$1 under $25,000",1678.0,117.0,326.0,126.0,3647.0,335.0,2011-04-01
75657.0,"$25,000 under $50,000",856.0,224.0,344.0,436.0,15435.0,1567.0,2011-04-01
75657.0,"$50,000 under $75,000",425.0,185.0,422.0,460.0,16759.0,2118.0,2011-04-01
75657.0,"$75,000 under $100,000",235.0,153.0,371.0,306.0,14621.0,1992.0,2011-04-01
75657.0,"$100,000 under $200,000",187.0,215.0,413.0,452.0,18759.0,3125.0,2011-04-01
75657.0,"$200,000 or more",45.0,145.0,224.0,527.0,14553.0,3169.0,2011-04-01
75661.0,"$1 under $25,000",530.0,0.0,0.0,0.0,1239.0,111.0,2011-04-01
75661.0,"$25,000 under $50,000",245.0,60.0,125.0,163.0,4586.0,482.0,2011-04-01
75661.0,"$50,000 under $75,000",150.0,94.0,242.0,216.0,6041.0,777.0,2011-04-01
75661.0,"$75,000 under $100,000",64.0,0.0,0.0,0.0,3963.0,541.0,2011-04-01
75661.0,"$100,000 under $200,000",86.0,183.0,412.0,399.0,12743.0,2674.0,2011-04-01
75661.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75662.0,"$1 under $25,000",4070.0,217.0,619.0,333.0,9421.0,815.0,2011-04-01
75662.0,"$25,000 under $50,000",2567.0,562.0,1387.0,939.0,45929.0,4504.0,2011-04-01
75662.0,"$50,000 under $75,000",1514.0,612.0,1589.0,1385.0,59460.0,7051.0,2011-04-01
75662.0,"$75,000 under $100,000",906.0,705.0,1914.0,1333.0,55812.0,7275.0,2011-04-01
75662.0,"$100,000 under $200,000",836.0,1186.0,2831.0,2718.0,83966.0,14305.0,2011-04-01
75662.0,"$200,000 or more",154.0,384.0,744.0,1937.0,45223.0,11264.0,2011-04-01
75667.0,"$1 under $25,000",206.0,0.0,0.0,113.0,507.0,42.0,2011-04-01
75667.0,"$25,000 under $50,000",134.0,41.0,0.0,0.0,2356.0,230.0,2011-04-01
75667.0,"$50,000 under $75,000",58.0,0.0,0.0,0.0,2380.0,289.0,2011-04-01
75667.0,"$75,000 under $100,000",46.0,43.0,279.0,180.0,2946.0,399.0,2011-04-01
75667.0,"$100,000 under $200,000",37.0,0.0,0.0,0.0,3859.0,688.0,2011-04-01
75667.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75668.0,"$1 under $25,000",421.0,46.0,0.0,81.0,969.0,84.0,2011-04-01
75668.0,"$25,000 under $50,000",215.0,0.0,155.0,0.0,3764.0,347.0,2011-04-01
75668.0,"$50,000 under $75,000",109.0,75.0,0.0,164.0,4314.0,544.0,2011-04-01
75668.0,"$75,000 under $100,000",50.0,0.0,185.0,0.0,3337.0,487.0,2011-04-01
75668.0,"$100,000 under $200,000",48.0,60.0,0.0,181.0,6139.0,1247.0,2011-04-01
75668.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75669.0,"$1 under $25,000",93.0,48.0,0.0,0.0,200.0,19.0,2011-04-01
75669.0,"$25,000 under $50,000",72.0,0.0,0.0,0.0,1331.0,150.0,2011-04-01
75669.0,"$50,000 under $75,000",35.0,0.0,0.0,133.0,1486.0,189.0,2011-04-01
75669.0,"$75,000 under $100,000",49.0,37.0,268.0,0.0,5391.0,916.0,2011-04-01
75669.0,"$100,000 under $200,000",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75669.0,"$200,000 or more",0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
75670.0,"$1 under $25,000",3977.0,88.0,189.0,183.0,8394.0,663.0,2011-04-01
75670.0,"$25,000 under $50,000",1750.0,174.0,489.0,483.0,27553.0,2434.0,2011-04-01
75670.0,"$50,000 under $75,000",723.0,172.0,475.0,542.0,28016.0,3306.0,2011-04-01
75670.0,"$75,000 under $100,000",300.0,199.0,404.0,498.0,18693.0,2531.0,2011-04-01
