Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,date
75672.0,"$50,000 under $75,000",980,506,1001,1307,37381,4438,2016-02-01
75672.0,"$75,000 under $100,000",630,474,908,991,38297,5006,2016-02-01
75672.0,"$100,000 under $200,000",730,1303,2146,2636,73879,12027,2016-02-01
75672.0,"$200,000 or more",150,696,852,1966,58139,15343,2016-02-01
75681.0,"$1 under $25,000",460,28,0,109,778,70,2016-02-01
75681.0,"$25,000 under $50,000",290,42,133,130,4667,482,2016-02-01
75681.0,"$50,000 under $75,000",160,46,177,199,5803,694,2016-02-01
75681.0,"$75,000 under $100,000",100,53,0,129,5902,763,2016-02-01
75681.0,"$100,000 under $200,000",100,152,237,441,11068,1951,2016-02-01
75681.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75683.0,"$1 under $25,000",660,0,0,0,1315,119,2016-02-01
75683.0,"$25,000 under $50,000",350,101,139,143,5707,562,2016-02-01
75683.0,"$50,000 under $75,000",220,62,147,155,7791,868,2016-02-01
75683.0,"$75,000 under $100,000",120,80,158,191,7268,897,2016-02-01
75683.0,"$100,000 under $200,000",100,175,195,255,11357,1981,2016-02-01
75683.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75684.0,"$1 under $25,000",900,0,0,0,1675,156,2016-02-01
75684.0,"$25,000 under $50,000",640,150,219,283,10160,973,2016-02-01
75684.0,"$50,000 under $75,000",320,143,161,221,12076,1395,2016-02-01
75684.0,"$75,000 under $100,000",170,86,180,159,9867,1207,2016-02-01
75684.0,"$100,000 under $200,000",170,315,520,584,16369,2588,2016-02-01
75684.0,"$200,000 or more",30,92,0,254,7850,1750,2016-02-01
75686.0,"$1 under $25,000",2280,95,154,171,5212,460,2016-02-01
75686.0,"$25,000 under $50,000",1440,311,351,423,22631,2176,2016-02-01
75686.0,"$50,000 under $75,000",690,299,516,588,26112,3018,2016-02-01
75686.0,"$75,000 under $100,000",370,325,567,662,22313,2845,2016-02-01
75686.0,"$100,000 under $200,000",390,738,1046,1476,38911,6197,2016-02-01
75686.0,"$200,000 or more",90,466,520,904,33698,8701,2016-02-01
75691.0,"$1 under $25,000",700,0,0,89,1471,123,2016-02-01
75691.0,"$25,000 under $50,000",410,107,206,300,6503,619,2016-02-01
75691.0,"$50,000 under $75,000",270,85,233,439,9931,1109,2016-02-01
75691.0,"$75,000 under $100,000",200,193,414,405,11745,1477,2016-02-01
75691.0,"$100,000 under $200,000",180,293,706,514,17655,2844,2016-02-01
75691.0,"$200,000 or more",30,81,215,363,10778,1542,2016-02-01
75692.0,"$1 under $25,000",820,44,0,105,1495,137,2016-02-01
75692.0,"$25,000 under $50,000",560,86,379,252,9165,889,2016-02-01
75692.0,"$50,000 under $75,000",330,116,328,287,12424,1490,2016-02-01
75692.0,"$75,000 under $100,000",200,125,266,264,11468,1440,2016-02-01
75692.0,"$100,000 under $200,000",220,299,603,667,24950,4397,2016-02-01
75692.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75693.0,"$1 under $25,000",970,115,173,140,2040,186,2016-02-01
75693.0,"$25,000 under $50,000",660,213,255,281,10960,1044,2016-02-01
75693.0,"$50,000 under $75,000",360,248,369,356,13998,1636,2016-02-01
75693.0,"$75,000 under $100,000",290,299,512,438,17321,2158,2016-02-01
75693.0,"$100,000 under $200,000",380,762,1237,1154,37490,6011,2016-02-01
75693.0,"$200,000 or more",80,530,513,840,21545,5356,2016-02-01
75701.0,"$1 under $25,000",6230,390,531,560,15419,1342,2016-02-01
75701.0,"$25,000 under $50,000",3670,974,1314,1683,64822,6540,2016-02-01
75701.0,"$50,000 under $75,000",1760,1219,1486,2277,68443,8313,2016-02-01
75701.0,"$75,000 under $100,000",950,1160,1371,2296,57456,7624,2016-02-01
75701.0,"$100,000 under $200,000",1080,2821,3043,5442,111854,18717,2016-02-01
75701.0,"$200,000 or more",410,3430,2542,11532,182502,48837,2016-02-01
75702.0,"$1 under $25,000",6160,88,159,307,12495,1068,2016-02-01
75702.0,"$25,000 under $50,000",3120,284,527,1117,44129,4060,2016-02-01
75702.0,"$50,000 under $75,000",820,217,362,879,28754,3267,2016-02-01
75702.0,"$75,000 under $100,000",230,126,222,577,13413,1765,2016-02-01
75702.0,"$100,000 under $200,000",130,215,545,598,12370,2049,2016-02-01
75702.0,"$200,000 or more",40,213,0,238,17112,5031,2016-02-01
75703.0,"$1 under $25,000",6660,1059,942,963,19274,1700,2016-02-01
75703.0,"$25,000 under $50,000",4360,1598,1845,2624,82462,8798,2016-02-01
75703.0,"$50,000 under $75,000",2360,2377,2950,3448,93589,11618,2016-02-01
75703.0,"$75,000 under $100,000",1660,2838,3519,4206,100250,13529,2016-02-01
75703.0,"$100,000 under $200,000",2630,8965,10067,13241,275944,45972,2016-02-01
75703.0,"$200,000 or more",1430,13256,11172,27333,690648,196707,2016-02-01
75704.0,"$1 under $25,000",1660,101,136,130,3545,324,2016-02-01
75704.0,"$25,000 under $50,000",1150,252,513,558,17427,1683,2016-02-01
75704.0,"$50,000 under $75,000",480,279,479,600,17184,1993,2016-02-01
75704.0,"$75,000 under $100,000",280,243,449,628,16907,2155,2016-02-01
75704.0,"$100,000 under $200,000",200,430,710,1048,19181,3003,2016-02-01
75704.0,"$200,000 or more",30,162,170,337,10320,2572,2016-02-01
75705.0,"$1 under $25,000",420,47,0,0,963,85,2016-02-01
75705.0,"$25,000 under $50,000",280,0,0,155,4177,392,2016-02-01
75705.0,"$50,000 under $75,000",120,101,293,284,4227,493,2016-02-01
75705.0,"$75,000 under $100,000",50,0,0,0,2827,357,2016-02-01
75705.0,"$100,000 under $200,000",60,75,177,191,6849,1185,2016-02-01
75705.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75706.0,"$1 under $25,000",1900,36,121,112,3814,334,2016-02-01
75706.0,"$25,000 under $50,000",1060,156,275,434,15253,1376,2016-02-01
75706.0,"$50,000 under $75,000",420,177,363,370,15261,1655,2016-02-01
75706.0,"$75,000 under $100,000",210,223,410,438,12675,1627,2016-02-01
75706.0,"$100,000 under $200,000",190,399,817,745,18182,2913,2016-02-01
75706.0,"$200,000 or more",30,156,0,248,7174,1641,2016-02-01
75707.0,"$1 under $25,000",2430,325,418,360,5584,500,2016-02-01
75707.0,"$25,000 under $50,000",1530,681,809,1137,26496,2712,2016-02-01
75707.0,"$50,000 under $75,000",940,760,1108,1071,36498,4428,2016-02-01
75707.0,"$75,000 under $100,000",710,1053,1276,1827,42214,5515,2016-02-01
75707.0,"$100,000 under $200,000",980,2559,3296,4066,101014,16746,2016-02-01
75707.0,"$200,000 or more",310,2479,2052,5620,124988,33200,2016-02-01
75708.0,"$1 under $25,000",1580,35,0,81,3316,297,2016-02-01
75708.0,"$25,000 under $50,000",880,58,308,169,12803,1170,2016-02-01
75708.0,"$50,000 under $75,000",330,93,187,236,12169,1391,2016-02-01
75708.0,"$75,000 under $100,000",150,83,198,206,8335,1039,2016-02-01
75708.0,"$100,000 under $200,000",100,161,268,254,11858,2214,2016-02-01
75708.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75709.0,"$1 under $25,000",950,62,0,105,2723,239,2016-02-01
75709.0,"$25,000 under $50,000",690,186,362,377,12636,1324,2016-02-01
75709.0,"$50,000 under $75,000",350,216,387,491,13101,1633,2016-02-01
75709.0,"$75,000 under $100,000",210,200,358,471,12838,1762,2016-02-01
75709.0,"$100,000 under $200,000",220,523,667,844,22707,4008,2016-02-01
75709.0,"$200,000 or more",110,1066,1069,1857,55120,15242,2016-02-01
75750.0,"$1 under $25,000",610,0,0,0,1363,124,2016-02-01
75750.0,"$25,000 under $50,000",390,159,208,296,6675,655,2016-02-01
75750.0,"$50,000 under $75,000",230,114,189,261,8470,1017,2016-02-01
75750.0,"$75,000 under $100,000",140,123,274,230,8582,1073,2016-02-01
75750.0,"$100,000 under $200,000",170,378,543,581,17235,2813,2016-02-01
75750.0,"$200,000 or more",50,295,369,961,13477,3076,2016-02-01
75751.0,"$1 under $25,000",3280,269,221,273,6867,610,2016-02-01
75751.0,"$25,000 under $50,000",1820,463,504,684,30244,3053,2016-02-01
75751.0,"$50,000 under $75,000",810,478,504,765,31128,3721,2016-02-01
75751.0,"$75,000 under $100,000",460,540,564,1025,27457,3563,2016-02-01
75751.0,"$100,000 under $200,000",520,1301,1375,1808,53860,8962,2016-02-01
75751.0,"$200,000 or more",180,1501,901,2531,62196,16246,2016-02-01
75752.0,"$1 under $25,000",1070,147,130,98,2219,217,2016-02-01
75752.0,"$25,000 under $50,000",710,173,270,282,11997,1227,2016-02-01
75752.0,"$50,000 under $75,000",370,293,325,520,13938,1632,2016-02-01
75752.0,"$75,000 under $100,000",250,354,382,443,14743,1906,2016-02-01
75752.0,"$100,000 under $200,000",300,811,843,839,30959,5114,2016-02-01
75752.0,"$200,000 or more",90,670,574,1067,28055,6769,2016-02-01
75754.0,"$1 under $25,000",980,76,151,102,2213,214,2016-02-01
75754.0,"$25,000 under $50,000",640,131,211,246,10131,1006,2016-02-01
75754.0,"$50,000 under $75,000",370,181,289,303,14261,1727,2016-02-01
75754.0,"$75,000 under $100,000",210,221,362,384,12663,1616,2016-02-01
75754.0,"$100,000 under $200,000",220,339,621,600,22951,3790,2016-02-01
75754.0,"$200,000 or more",40,205,198,429,18746,5266,2016-02-01
75755.0,"$1 under $25,000",860,55,0,0,1707,162,2016-02-01
75755.0,"$25,000 under $50,000",520,107,228,282,8785,856,2016-02-01
75755.0,"$50,000 under $75,000",310,102,231,172,12004,1409,2016-02-01
75755.0,"$75,000 under $100,000",210,139,272,355,12566,1568,2016-02-01
75755.0,"$100,000 under $200,000",170,316,423,756,22849,4542,2016-02-01
75755.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75756.0,"$1 under $25,000",680,59,0,79,1568,149,2016-02-01
75756.0,"$25,000 under $50,000",480,91,191,126,7859,798,2016-02-01
75756.0,"$50,000 under $75,000",250,122,243,162,9039,1024,2016-02-01
75756.0,"$75,000 under $100,000",130,144,230,301,7742,975,2016-02-01
75756.0,"$100,000 under $200,000",140,294,608,434,13481,2124,2016-02-01
75756.0,"$200,000 or more",30,145,0,311,11407,3176,2016-02-01
75757.0,"$1 under $25,000",1700,363,406,217,3919,365,2016-02-01
75757.0,"$25,000 under $50,000",1070,694,680,575,17736,1803,2016-02-01
75757.0,"$50,000 under $75,000",700,949,1075,920,26930,3209,2016-02-01
75757.0,"$75,000 under $100,000",550,1289,1611,1195,32194,4020,2016-02-01
75757.0,"$100,000 under $200,000",920,3840,4551,3569,93609,15245,2016-02-01
75757.0,"$200,000 or more",310,2511,2326,5360,123522,33866,2016-02-01
75758.0,"$1 under $25,000",1590,164,209,166,3190,308,2016-02-01
75758.0,"$25,000 under $50,000",1040,308,401,471,17648,1811,2016-02-01
75758.0,"$50,000 under $75,000",610,430,663,681,23854,2900,2016-02-01
75758.0,"$75,000 under $100,000",410,495,634,787,24552,3165,2016-02-01
75758.0,"$100,000 under $200,000",440,871,1253,1501,44244,7235,2016-02-01
75758.0,"$200,000 or more",80,427,401,792,29380,5206,2016-02-01
75760.0,"$1 under $25,000",390,28,0,0,847,78,2016-02-01
75760.0,"$25,000 under $50,000",280,0,164,0,4902,529,2016-02-01
75760.0,"$50,000 under $75,000",150,72,0,276,5431,644,2016-02-01
75760.0,"$75,000 under $100,000",70,0,0,0,4402,551,2016-02-01
75760.0,"$100,000 under $200,000",90,62,142,262,10458,1646,2016-02-01
75760.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75762.0,"$1 under $25,000",1810,362,423,280,4713,435,2016-02-01
75762.0,"$25,000 under $50,000",1390,769,1038,845,24824,2504,2016-02-01
75762.0,"$50,000 under $75,000",930,839,1393,1089,35961,4289,2016-02-01
75762.0,"$75,000 under $100,000",690,1101,1620,1311,40784,5143,2016-02-01
75762.0,"$100,000 under $200,000",1000,2703,3565,3661,102248,16708,2016-02-01
75762.0,"$200,000 or more",260,1801,1860,3891,88005,22128,2016-02-01
75763.0,"$1 under $25,000",980,57,0,59,2195,199,2016-02-01
75763.0,"$25,000 under $50,000",650,185,310,262,11257,1166,2016-02-01
75763.0,"$50,000 under $75,000",350,258,293,276,13319,1599,2016-02-01
75763.0,"$75,000 under $100,000",210,228,315,323,12999,1640,2016-02-01
75763.0,"$100,000 under $200,000",250,633,688,702,25367,4155,2016-02-01
75763.0,"$200,000 or more",60,339,229,488,20709,4732,2016-02-01
75765.0,"$1 under $25,000",1140,168,288,153,2166,208,2016-02-01
75765.0,"$25,000 under $50,000",730,244,385,490,12052,1244,2016-02-01
75765.0,"$50,000 under $75,000",510,293,441,459,19655,2438,2016-02-01
75765.0,"$75,000 under $100,000",320,371,480,756,19945,2686,2016-02-01
75765.0,"$100,000 under $200,000",340,654,955,1259,34887,5736,2016-02-01
75765.0,"$200,000 or more",80,311,342,612,23821,5333,2016-02-01
75766.0,"$1 under $25,000",5030,281,336,346,10763,965,2016-02-01
75766.0,"$25,000 under $50,000",2910,483,584,934,44920,4314,2016-02-01
75766.0,"$50,000 under $75,000",1280,560,881,976,47091,5252,2016-02-01
75766.0,"$75,000 under $100,000",660,645,831,1058,39518,5076,2016-02-01
75766.0,"$100,000 under $200,000",630,1266,1578,2063,64340,10591,2016-02-01
75766.0,"$200,000 or more",150,838,766,2157,60033,15784,2016-02-01
75770.0,"$1 under $25,000",450,0,0,0,955,83,2016-02-01
75770.0,"$25,000 under $50,000",280,145,230,221,4745,471,2016-02-01
75770.0,"$50,000 under $75,000",140,69,0,122,5281,595,2016-02-01
75770.0,"$75,000 under $100,000",90,93,155,136,5205,672,2016-02-01
75770.0,"$100,000 under $200,000",140,380,578,503,14701,2459,2016-02-01
75770.0,"$200,000 or more",40,215,214,404,15594,4182,2016-02-01
75771.0,"$1 under $25,000",3020,392,412,404,6295,585,2016-02-01
75771.0,"$25,000 under $50,000",1990,926,1149,1286,33692,3393,2016-02-01
75771.0,"$50,000 under $75,000",1290,1154,1597,1713,48645,5565,2016-02-01
75771.0,"$75,000 under $100,000",980,1482,1927,1914,57860,7214,2016-02-01
75771.0,"$100,000 under $200,000",1230,3271,4495,4494,124362,20161,2016-02-01
75771.0,"$200,000 or more",310,1784,1658,3603,110437,28074,2016-02-01
75773.0,"$1 under $25,000",2180,192,239,249,4629,430,2016-02-01
75773.0,"$25,000 under $50,000",1290,284,492,484,20759,2045,2016-02-01
75773.0,"$50,000 under $75,000",710,338,521,703,26785,3156,2016-02-01
75773.0,"$75,000 under $100,000",410,345,592,671,24236,3090,2016-02-01
75773.0,"$100,000 under $200,000",490,823,1291,1406,48436,7792,2016-02-01
75773.0,"$200,000 or more",90,445,464,1095,38495,6738,2016-02-01
75778.0,"$1 under $25,000",550,0,0,0,1105,106,2016-02-01
75778.0,"$25,000 under $50,000",330,90,171,221,5259,539,2016-02-01
75778.0,"$50,000 under $75,000",180,80,100,69,7073,829,2016-02-01
75778.0,"$75,000 under $100,000",110,56,126,157,6431,809,2016-02-01
75778.0,"$100,000 under $200,000",100,238,399,570,10290,1774,2016-02-01
75778.0,"$200,000 or more",30,0,0,0,7977,2025,2016-02-01
75783.0,"$1 under $25,000",1230,106,154,128,2562,252,2016-02-01
75783.0,"$25,000 under $50,000",750,181,323,338,12757,1334,2016-02-01
75783.0,"$50,000 under $75,000",460,187,294,356,17702,2113,2016-02-01
75783.0,"$75,000 under $100,000",270,223,334,361,16693,2124,2016-02-01
75783.0,"$100,000 under $200,000",290,526,802,1065,29307,4797,2016-02-01
75783.0,"$200,000 or more",60,201,296,375,19991,5070,2016-02-01
75784.0,"$1 under $25,000",160,0,0,0,330,30,2016-02-01
75784.0,"$25,000 under $50,000",80,0,0,0,1261,118,2016-02-01
75784.0,"$50,000 under $75,000",40,0,0,0,1636,202,2016-02-01
75784.0,"$75,000 under $100,000",40,0,0,0,3936,677,2016-02-01
75784.0,"$100,000 under $200,000",0,0,0,0,0,0,2016-02-01
75784.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75785.0,"$1 under $25,000",1550,64,88,123,3286,298,2016-02-01
75785.0,"$25,000 under $50,000",1020,162,356,370,16981,1719,2016-02-01
75785.0,"$50,000 under $75,000",530,120,295,435,19874,2261,2016-02-01
75785.0,"$75,000 under $100,000",280,187,280,346,17017,2145,2016-02-01
75785.0,"$100,000 under $200,000",300,422,793,1473,29766,4742,2016-02-01
75785.0,"$200,000 or more",30,124,0,0,24976,6305,2016-02-01
75789.0,"$1 under $25,000",1220,136,161,92,2571,247,2016-02-01
75789.0,"$25,000 under $50,000",810,252,377,379,12573,1245,2016-02-01
75789.0,"$50,000 under $75,000",480,310,511,566,18027,2041,2016-02-01
75789.0,"$75,000 under $100,000",310,271,499,554,18194,2303,2016-02-01
75789.0,"$100,000 under $200,000",350,668,1140,1238,36651,6062,2016-02-01
75789.0,"$200,000 or more",80,297,355,1006,30225,8221,2016-02-01
75790.0,"$1 under $25,000",830,73,0,112,1539,155,2016-02-01
75790.0,"$25,000 under $50,000",480,123,256,182,7755,757,2016-02-01
75790.0,"$50,000 under $75,000",320,247,317,236,11949,1302,2016-02-01
75790.0,"$75,000 under $100,000",200,258,411,501,11570,1433,2016-02-01
75790.0,"$100,000 under $200,000",190,390,637,596,18918,3071,2016-02-01
75790.0,"$200,000 or more",30,156,0,206,7308,1681,2016-02-01
75791.0,"$1 under $25,000",1960,239,249,215,4630,436,2016-02-01
75791.0,"$25,000 under $50,000",1300,509,746,649,21967,2124,2016-02-01
75791.0,"$50,000 under $75,000",880,752,1022,1024,33281,3677,2016-02-01
75791.0,"$75,000 under $100,000",620,717,1095,996,36929,4634,2016-02-01
75791.0,"$100,000 under $200,000",860,1970,2781,3170,85396,13669,2016-02-01
75791.0,"$200,000 or more",180,1286,1235,3292,68012,17792,2016-02-01
75792.0,"$1 under $25,000",600,0,0,0,1260,116,2016-02-01
75792.0,"$25,000 under $50,000",400,77,219,230,6830,670,2016-02-01
75792.0,"$50,000 under $75,000",210,89,165,218,8068,984,2016-02-01
75792.0,"$75,000 under $100,000",130,101,129,190,7888,1025,2016-02-01
75792.0,"$100,000 under $200,000",110,175,203,402,13846,2545,2016-02-01
75792.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75801.0,"$1 under $25,000",2900,149,245,215,5752,510,2016-02-01
75801.0,"$25,000 under $50,000",2050,362,465,684,32399,3131,2016-02-01
75801.0,"$50,000 under $75,000",870,464,572,878,32242,3743,2016-02-01
75801.0,"$75,000 under $100,000",460,365,533,863,27478,3631,2016-02-01
75801.0,"$100,000 under $200,000",420,748,873,1291,42369,6979,2016-02-01
75801.0,"$200,000 or more",100,486,509,969,31764,7848,2016-02-01
75803.0,"$1 under $25,000",2480,185,224,160,5000,453,2016-02-01
75803.0,"$25,000 under $50,000",1750,326,489,659,28349,2749,2016-02-01
75803.0,"$50,000 under $75,000",860,457,718,891,31928,3637,2016-02-01
75803.0,"$75,000 under $100,000",500,327,507,656,29933,3820,2016-02-01
75803.0,"$100,000 under $200,000",450,716,1184,1309,43798,7062,2016-02-01
75803.0,"$200,000 or more",80,485,358,727,25520,5982,2016-02-01
75831.0,"$1 under $25,000",790,0,0,0,1523,139,2016-02-01
75831.0,"$25,000 under $50,000",480,125,173,299,7156,685,2016-02-01
75831.0,"$50,000 under $75,000",300,116,193,222,10976,1281,2016-02-01
75831.0,"$75,000 under $100,000",190,111,185,317,11622,1528,2016-02-01
75831.0,"$100,000 under $200,000",210,304,486,600,21178,3443,2016-02-01
75831.0,"$200,000 or more",30,0,0,0,11803,2020,2016-02-01
75833.0,"$1 under $25,000",540,0,0,0,1233,116,2016-02-01
75833.0,"$25,000 under $50,000",330,117,201,204,5298,533,2016-02-01
75833.0,"$50,000 under $75,000",210,79,166,230,8151,977,2016-02-01
75833.0,"$75,000 under $100,000",130,91,188,219,7982,1031,2016-02-01
75833.0,"$100,000 under $200,000",170,277,706,511,17025,2734,2016-02-01
75833.0,"$200,000 or more",40,113,0,303,10242,2252,2016-02-01
75835.0,"$1 under $25,000",2150,165,217,176,3786,338,2016-02-01
75835.0,"$25,000 under $50,000",1180,219,274,417,19371,1882,2016-02-01
75835.0,"$50,000 under $75,000",550,251,243,466,21437,2587,2016-02-01
75835.0,"$75,000 under $100,000",250,191,208,434,15190,2008,2016-02-01
75835.0,"$100,000 under $200,000",260,436,513,692,26505,4206,2016-02-01
75835.0,"$200,000 or more",60,315,254,825,15512,3510,2016-02-01
75838.0,"$1 under $25,000",90,0,0,0,227,23,2016-02-01
75838.0,"$25,000 under $50,000",50,0,137,0,766,81,2016-02-01
75838.0,"$50,000 under $75,000",50,97,0,0,1975,228,2016-02-01
75838.0,"$75,000 under $100,000",40,0,0,123,2177,300,2016-02-01
75838.0,"$100,000 under $200,000",40,0,0,0,3508,552,2016-02-01
75838.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75839.0,"$1 under $25,000",860,0,0,52,1684,153,2016-02-01
75839.0,"$25,000 under $50,000",580,157,205,221,9152,902,2016-02-01
75839.0,"$50,000 under $75,000",340,175,220,203,12680,1421,2016-02-01
75839.0,"$75,000 under $100,000",210,173,305,274,12432,1562,2016-02-01
75839.0,"$100,000 under $200,000",170,277,436,460,17116,2810,2016-02-01
75839.0,"$200,000 or more",20,0,0,0,6036,1260,2016-02-01
75840.0,"$1 under $25,000",1160,52,0,82,2303,211,2016-02-01
75840.0,"$25,000 under $50,000",790,210,314,418,13273,1342,2016-02-01
75840.0,"$50,000 under $75,000",440,229,348,394,16466,1912,2016-02-01
75840.0,"$75,000 under $100,000",300,295,512,488,17835,2233,2016-02-01
75840.0,"$100,000 under $200,000",390,531,875,959,40099,6628,2016-02-01
75840.0,"$200,000 or more",80,343,256,716,26419,6580,2016-02-01
75844.0,"$1 under $25,000",840,59,0,95,1697,155,2016-02-01
75844.0,"$25,000 under $50,000",520,93,215,196,8648,844,2016-02-01
75844.0,"$50,000 under $75,000",310,118,158,282,11929,1391,2016-02-01
75844.0,"$75,000 under $100,000",190,138,187,284,11249,1502,2016-02-01
75844.0,"$100,000 under $200,000",180,187,432,581,17986,2896,2016-02-01
75844.0,"$200,000 or more",50,179,0,663,13584,3254,2016-02-01
75845.0,"$1 under $25,000",470,0,0,0,970,90,2016-02-01
75845.0,"$25,000 under $50,000",280,73,0,138,4678,469,2016-02-01
75845.0,"$50,000 under $75,000",160,0,251,154,6044,704,2016-02-01
75845.0,"$75,000 under $100,000",100,54,0,112,5797,721,2016-02-01
75845.0,"$100,000 under $200,000",80,100,169,228,9481,1527,2016-02-01
75845.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75846.0,"$1 under $25,000",400,40,0,88,757,73,2016-02-01
75846.0,"$25,000 under $50,000",260,0,0,0,4024,393,2016-02-01
75846.0,"$50,000 under $75,000",130,74,192,169,4972,588,2016-02-01
75846.0,"$75,000 under $100,000",80,0,0,0,4797,647,2016-02-01
75846.0,"$100,000 under $200,000",120,164,155,448,16653,3288,2016-02-01
75846.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75847.0,"$1 under $25,000",250,0,0,0,511,50,2016-02-01
75847.0,"$25,000 under $50,000",180,0,0,0,3091,299,2016-02-01
75847.0,"$50,000 under $75,000",80,83,0,188,3141,394,2016-02-01
75847.0,"$75,000 under $100,000",60,0,213,0,3490,453,2016-02-01
75847.0,"$100,000 under $200,000",60,73,0,114,6850,1090,2016-02-01
75847.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75850.0,"$1 under $25,000",80,66,0,0,140,12,2016-02-01
75850.0,"$25,000 under $50,000",50,0,0,0,902,95,2016-02-01
75850.0,"$50,000 under $75,000",40,0,0,95,1739,196,2016-02-01
75850.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
75850.0,"$100,000 under $200,000",30,0,0,0,3042,551,2016-02-01
75850.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75851.0,"$1 under $25,000",370,0,0,60,787,70,2016-02-01
75851.0,"$25,000 under $50,000",270,85,0,112,4419,436,2016-02-01
75851.0,"$50,000 under $75,000",130,70,258,156,5165,608,2016-02-01
75851.0,"$75,000 under $100,000",90,71,0,131,5657,723,2016-02-01
75851.0,"$100,000 under $200,000",120,164,270,279,16396,3356,2016-02-01
75851.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75852.0,"$1 under $25,000",320,69,0,181,634,56,2016-02-01
75852.0,"$25,000 under $50,000",200,0,0,0,3310,338,2016-02-01
75852.0,"$50,000 under $75,000",100,109,237,201,3667,417,2016-02-01
75852.0,"$75,000 under $100,000",40,0,230,0,2563,320,2016-02-01
75852.0,"$100,000 under $200,000",60,94,0,124,7677,1485,2016-02-01
75852.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75853.0,"$1 under $25,000",160,0,0,0,393,34,2016-02-01
75853.0,"$25,000 under $50,000",110,0,0,0,1954,204,2016-02-01
75853.0,"$50,000 under $75,000",80,78,0,192,2806,318,2016-02-01
75853.0,"$75,000 under $100,000",40,0,0,0,2149,281,2016-02-01
75853.0,"$100,000 under $200,000",60,119,321,292,8833,1666,2016-02-01
75853.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75855.0,"$1 under $25,000",410,0,115,0,788,71,2016-02-01
75855.0,"$25,000 under $50,000",260,84,0,225,4285,456,2016-02-01
75855.0,"$50,000 under $75,000",120,65,179,168,4379,523,2016-02-01
75855.0,"$75,000 under $100,000",60,0,0,0,3921,505,2016-02-01
75855.0,"$100,000 under $200,000",100,131,192,272,11475,1980,2016-02-01
75855.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75856.0,"$1 under $25,000",50,0,0,0,0,0,2016-02-01
75856.0,"$25,000 under $50,000",30,0,0,0,560,63,2016-02-01
75856.0,"$50,000 under $75,000",30,0,0,0,1900,262,2016-02-01
75856.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
75856.0,"$100,000 under $200,000",0,0,0,0,0,0,2016-02-01
75856.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75859.0,"$1 under $25,000",300,0,0,0,660,62,2016-02-01
75859.0,"$25,000 under $50,000",170,101,171,108,2681,271,2016-02-01
75859.0,"$50,000 under $75,000",120,118,170,152,4458,571,2016-02-01
75859.0,"$75,000 under $100,000",80,110,154,96,5258,721,2016-02-01
75859.0,"$100,000 under $200,000",120,427,518,350,12395,2082,2016-02-01
75859.0,"$200,000 or more",60,606,327,532,22935,5901,2016-02-01
75860.0,"$1 under $25,000",970,66,174,67,1927,179,2016-02-01
75860.0,"$25,000 under $50,000",540,116,0,221,8410,829,2016-02-01
75860.0,"$50,000 under $75,000",300,190,186,167,11408,1323,2016-02-01
75860.0,"$75,000 under $100,000",210,93,190,130,13226,1783,2016-02-01
75860.0,"$100,000 under $200,000",240,434,559,522,24319,4017,2016-02-01
75860.0,"$200,000 or more",30,0,0,0,7114,1664,2016-02-01
75861.0,"$1 under $25,000",280,0,0,0,730,66,2016-02-01
75861.0,"$25,000 under $50,000",240,48,0,100,4341,447,2016-02-01
75861.0,"$50,000 under $75,000",90,0,0,0,3695,453,2016-02-01
75861.0,"$75,000 under $100,000",70,91,260,208,4349,563,2016-02-01
75861.0,"$100,000 under $200,000",50,0,0,0,5999,1066,2016-02-01
75861.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
75862.0,"$1 under $25,000",1810,157,103,124,3173,293,2016-02-01
75862.0,"$25,000 under $50,000",1060,256,267,412,17358,1771,2016-02-01
75862.0,"$50,000 under $75,000",490,208,308,440,18519,2208,2016-02-01
75862.0,"$75,000 under $100,000",290,323,364,397,17637,2391,2016-02-01
75862.0,"$100,000 under $200,000",260,454,645,460,25640,4230,2016-02-01
